MOL_ID	molecule_name	target_name
MOL000254	eugenol	Ecto-NOX disulfide-thiol exchanger 2
MOL002566	3-O-Methylquercetin	Nitric oxide synthase, inducible
MOL002566	3-O-Methylquercetin	Prostaglandin G/H synthase 1
MOL002566	3-O-Methylquercetin	Androgen receptor
MOL002566	3-O-Methylquercetin	Prostaglandin G/H synthase 2
MOL002566	3-O-Methylquercetin	Heat shock protein HSP 90
MOL002566	3-O-Methylquercetin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL002566	3-O-Methylquercetin	Dipeptidyl peptidase IV
MOL002566	3-O-Methylquercetin	Retinoic acid receptor RXR-alpha
MOL000259	o-Thymol	Muscarinic acetylcholine receptor M1
MOL000259	o-Thymol	Beta-1 adrenergic receptor
MOL000259	o-Thymol	Alpha-2C adrenergic receptor
MOL000259	o-Thymol	Sodium-dependent noradrenaline transporter
MOL000259	o-Thymol	Alpha-1A adrenergic receptor
MOL000259	o-Thymol	Sodium-dependent dopamine transporter
MOL000259	o-Thymol	Beta-2 adrenergic receptor
MOL000259	o-Thymol	Muscarinic acetylcholine receptor M2
MOL000259	o-Thymol	Alpha-1B adrenergic receptor
MOL000259	o-Thymol	Alpha-1D adrenergic receptor
MOL000263	oleanolic acid	Caspase-9
MOL000263	oleanolic acid	Caspase-3
MOL000263	oleanolic acid	Heme oxygenase 1
MOL000263	oleanolic acid	Intercellular adhesion molecule 1
MOL000263	oleanolic acid	NAD(P)H dehydrogenase [quinone] 1
MOL000263	oleanolic acid	Pancreatic alpha-amylase
MOL000266	beta-Cubebene	Muscarinic acetylcholine receptor M1
MOL000266	beta-Cubebene	Muscarinic acetylcholine receptor M2
MOL000266	beta-Cubebene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000266	beta-Cubebene	Prostaglandin G/H synthase 2
MOL000266	beta-Cubebene	Neuronal acetylcholine receptor subunit alpha-2
MOL000266	beta-Cubebene	Sodium-dependent noradrenaline transporter
MOL000267	beta-Citronellol	Alcohol dehydrogenase 1C
MOL000267	beta-Citronellol	Prostaglandin G/H synthase 2
MOL000267	beta-Citronellol	Nuclear receptor coactivator 2
MOL002697	junipene	Muscarinic acetylcholine receptor M3
MOL002697	junipene	Muscarinic acetylcholine receptor M2
MOL002697	junipene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002697	junipene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL002697	junipene	Alpha-1B adrenergic receptor
MOL002697	junipene	Neuronal acetylcholine receptor subunit alpha-2
MOL002854	(1R,2R,4R)-Dihydrocarveol	Muscarinic acetylcholine receptor M3
MOL002854	(1R,2R,4R)-Dihydrocarveol	Muscarinic acetylcholine receptor M1
MOL002854	(1R,2R,4R)-Dihydrocarveol	Renin, renal
MOL002854	(1R,2R,4R)-Dihydrocarveol	Muscarinic acetylcholine receptor M2
MOL002854	(1R,2R,4R)-Dihydrocarveol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002854	(1R,2R,4R)-Dihydrocarveol	Ig gamma-1 chain C region
MOL002914	Eriodyctiol (flavanone)	Prostaglandin G/H synthase 1
MOL002914	Eriodyctiol (flavanone)	Prostaglandin G/H synthase 2
MOL002914	Eriodyctiol (flavanone)	Heat shock protein HSP 90
MOL002914	Eriodyctiol (flavanone)	mRNA of PKA Catalytic Subunit C-alpha
MOL002914	Eriodyctiol (flavanone)	Nuclear receptor coactivator 2
MOL002914	Eriodyctiol (flavanone)	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL002914	Eriodyctiol (flavanone)	Glycogen phosphorylase, muscle form
MOL002914	Eriodyctiol (flavanone)	Calmodulin
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Prostaglandin G/H synthase 1
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Muscarinic acetylcholine receptor M3
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Muscarinic acetylcholine receptor M1
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Prostaglandin G/H synthase 2
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Retinoic acid receptor RXR-alpha
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Sodium-dependent noradrenaline transporter
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003004	(1R,4S,4aR)-1-isopropyl-4-methyl-7-methylene-2,3,4,4a,5,6-hexahydro-1H-naphthalene	Nuclear receptor coactivator 2
MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Prostaglandin G/H synthase 2
MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Carbonic anhydrase II
MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Dipeptidyl peptidase IV
MOL003010	quercetin-3-o-beta-D-glu	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL003010	quercetin-3-o-beta-D-glu	DNA topoisomerase II
MOL003011	Secologanate	Thrombin
MOL003011	Secologanate	Prostaglandin G/H synthase 2
MOL003011	Secologanate	Carbonic anhydrase II
MOL003011	Secologanate	Dipeptidyl peptidase IV
MOL003012	secologanic acid_qt	Carbonic anhydrase II
MOL003012	secologanic acid_qt	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003012	secologanic acid_qt	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL003012	secologanic acid_qt	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003012	secologanic acid_qt	Ig gamma-1 chain C region
MOL003012	secologanic acid_qt	Trypsin-1
MOL003012	secologanic acid_qt	Glutamate receptor 2
MOL003012	secologanic acid_qt	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003013	secologanic dibutylacetal	Thrombin
MOL003014	secologanic dibutylacetal_qt	Thrombin
MOL003014	secologanic dibutylacetal_qt	Estrogen receptor
MOL003014	secologanic dibutylacetal_qt	Prostaglandin G/H synthase 2
MOL003015	2H-Pyran-5-carboxylic acid, 4-(2,2-dimethoxyethyl)-3-ethenyl-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-, methyl ester, (2S,3R,4S)-	Thrombin
MOL003018	SCG	Thrombin
MOL003018	SCG	Prostaglandin G/H synthase 2
MOL003018	SCG	Carbonic anhydrase II
MOL003018	SCG	Dipeptidyl peptidase IV
MOL003019	secologanin_qt	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003019	secologanin_qt	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL003019	secologanin_qt	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003019	secologanin_qt	Trypsin-1
MOL003019	secologanin_qt	Glutamate receptor 2
MOL003019	secologanin_qt	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003020	secologanoside 7-methylester	Carbonic anhydrase II
MOL003022	Secoxyloganin	Thrombin
MOL003022	Secoxyloganin	Carbonic anhydrase II
MOL003022	Secoxyloganin	Dipeptidyl peptidase IV
MOL003024	loganic	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003026	(3R,4aS,5R,6R)-6-hydroxy-3-methoxy-5-vinyl-4,4a,5,6-tetrahydro-3H-pyrano[5,4-c]pyran-1-one	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003027	9-epi-(E)-caryophyllene	Prostaglandin G/H synthase 1
MOL003027	9-epi-(E)-caryophyllene	Muscarinic acetylcholine receptor M3
MOL003027	9-epi-(E)-caryophyllene	Muscarinic acetylcholine receptor M1
MOL003027	9-epi-(E)-caryophyllene	Prostaglandin G/H synthase 2
MOL003027	9-epi-(E)-caryophyllene	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003027	9-epi-(E)-caryophyllene	Sodium-dependent noradrenaline transporter
MOL003027	9-epi-(E)-caryophyllene	Alpha-1A adrenergic receptor
MOL003027	9-epi-(E)-caryophyllene	Muscarinic acetylcholine receptor M2
MOL003027	9-epi-(E)-caryophyllene	Alpha-1B adrenergic receptor
MOL003027	9-epi-(E)-caryophyllene	Beta-2 adrenergic receptor
MOL003027	9-epi-(E)-caryophyllene	Neuronal acetylcholine receptor subunit alpha-2
MOL003027	9-epi-(E)-caryophyllene	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003027	9-epi-(E)-caryophyllene	Nuclear receptor coactivator 2
MOL003027	9-epi-(E)-caryophyllene	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003028	Eudesmol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003028	Eudesmol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL003028	Eudesmol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL003028	Eudesmol	Muscarinic acetylcholine receptor M2
MOL003028	Eudesmol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003028	Eudesmol	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL002773	beta-carotene	RAC-alpha serine/threonine-protein kinase
MOL002773	beta-carotene	Vascular endothelial growth factor A
MOL002773	beta-carotene	Apoptosis regulator Bcl-2
MOL002773	beta-carotene	Caspase-9
MOL002773	beta-carotene	72 kDa type IV collagenase
MOL002773	beta-carotene	Transcription factor AP-1
MOL002773	beta-carotene	Caspase-3
MOL002773	beta-carotene	Prostaglandin G/H synthase 2
MOL002773	beta-carotene	Caspase-8
MOL002773	beta-carotene	Interstitial collagenase
MOL002773	beta-carotene	Heme oxygenase 1
MOL002773	beta-carotene	Cytochrome P450 3A4
MOL002773	beta-carotene	Cytochrome P450 2B1
MOL002773	beta-carotene	Cytochrome P450 1A2
MOL002773	beta-carotene	Serum albumin
MOL002773	beta-carotene	Caveolin-1
MOL002773	beta-carotene	Catenin beta-1
MOL002773	beta-carotene	Myc proto-oncogene protein
MOL002773	beta-carotene	Caspase-7
MOL002773	beta-carotene	Tissue factor
MOL002773	beta-carotene	Gap junction alpha-1 protein
MOL002773	beta-carotene	Stromelysin-2
MOL000303	caprylic acid	Phospholipase A2
MOL000303	caprylic acid	Alcohol dehydrogenase 1B
MOL000303	caprylic acid	Alcohol dehydrogenase 1C
MOL000303	caprylic acid	Acyl-CoA thioesterase I precursor
MOL000303	caprylic acid	Trypsin-3
MOL000303	caprylic acid	Interleukin-8
MOL000303	caprylic acid	Peroxisome proliferator-activated receptor alpha
MOL000303	caprylic acid	Histone acetyltransferase p300
MOL000303	caprylic acid	Fatty acid-binding protein, liver
MOL000303	caprylic acid	Retinol-binding protein 2
MOL003031	Propyl vinyl ketone	Ferrichrome-iron receptor
MOL003032	BZM	Muscarinic acetylcholine receptor M1
MOL003032	BZM	Beta-1 adrenergic receptor
MOL003032	BZM	Sodium-dependent dopamine transporter
MOL003032	BZM	Beta-2 adrenergic receptor
MOL003032	BZM	Sodium-dependent serotonin transporter
MOL003032	BZM	cAMP-dependent protein kinase inhibitor alpha
MOL003033	Hexene	Alcohol dehydrogenase 1B
MOL003033	Hexene	Alcohol dehydrogenase 1C
MOL003033	Hexene	Alcohol dehydrogenase 1A
MOL003033	Hexene	Trypsin-3
MOL003036	ZINC03978781	Progesterone receptor
MOL003036	ZINC03978781	Nuclear receptor coactivator 2
MOL003036	ZINC03978781	Mineralocorticoid receptor
MOL003037	hydnocarpinhydnocarpinhydnocarpin	Coagulation factor Xa
MOL003037	hydnocarpinhydnocarpinhydnocarpin	Cyclin-A2
MOL000561	Astragalin	Coagulation factor Xa
MOL000561	Astragalin	Prostaglandin G/H synthase 2
MOL000561	Astragalin	DNA topoisomerase II
MOL000561	Astragalin	Trypsin-1
MOL000561	Astragalin	Nitric oxide synthase, inducible
MOL000561	Astragalin	Prostaglandin G/H synthase 1
MOL000561	Astragalin	Heat shock protein HSP 90
MOL000561	Astragalin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000561	Astragalin	mRNA of PKA Catalytic Subunit C-alpha
MOL000561	Astragalin	Nuclear receptor coactivator 2
MOL000561	Astragalin	Thrombin
MOL000561	Astragalin	Potassium voltage-gated channel subfamily H member 2
MOL000561	Astragalin	Coagulation factor VII
MOL000561	Astragalin	Vascular endothelial growth factor receptor 2
MOL000561	Astragalin	Dipeptidyl peptidase IV
MOL000561	Astragalin	Calmodulin
MOL003040	Amylol	mRNA of PKA Catalytic Subunit C-alpha
MOL003040	Amylol	Alcohol dehydrogenase 1C
MOL003040	Amylol	Haloalkane dehalogenase
MOL003040	Amylol	Trypsin-3
MOL003043	(5Z,9Z)-6,10,14-trimethylpentadeca-5,9,13-trien-2-one	Prostaglandin G/H synthase 1
MOL003043	(5Z,9Z)-6,10,14-trimethylpentadeca-5,9,13-trien-2-one	Prostaglandin G/H synthase 2
MOL003043	(5Z,9Z)-6,10,14-trimethylpentadeca-5,9,13-trien-2-one	Nuclear receptor coactivator 2
MOL003044	Chryseriol	Nitric oxide synthase, inducible
MOL003044	Chryseriol	Prostaglandin G/H synthase 1
MOL003044	Chryseriol	Estrogen receptor
MOL003044	Chryseriol	Androgen receptor
MOL003044	Chryseriol	Peroxisome proliferator activated receptor gamma
MOL003044	Chryseriol	Prostaglandin G/H synthase 2
MOL003044	Chryseriol	Dipeptidyl peptidase IV
MOL003044	Chryseriol	Mitogen-activated protein kinase 14
MOL003044	Chryseriol	Glycogen synthase kinase-3 beta
MOL003044	Chryseriol	Heat shock protein HSP 90
MOL003044	Chryseriol	Cell division protein kinase 2
MOL003044	Chryseriol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL003044	Chryseriol	Serine/threonine-protein kinase Chk1
MOL003044	Chryseriol	mRNA of PKA Catalytic Subunit C-alpha
MOL003044	Chryseriol	Trypsin-1
MOL003044	Chryseriol	Nuclear receptor coactivator 2
MOL003044	Chryseriol	Nuclear receptor coactivator 1
MOL003044	Chryseriol	Calmodulin
MOL004368	Hyperin	DNA topoisomerase II
MOL004368	Hyperin	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL004368	Hyperin	Trypsin-1
MOL004368	Hyperin	Nitric oxide synthase, inducible
MOL004368	Hyperin	Prostaglandin G/H synthase 1
MOL004368	Hyperin	Prostaglandin G/H synthase 2
MOL004368	Hyperin	Heat shock protein HSP 90
MOL004368	Hyperin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL004368	Hyperin	Nuclear receptor coactivator 2
MOL006218	Methyl caffeate	Prostaglandin G/H synthase 1
MOL006218	Methyl caffeate	Prostaglandin G/H synthase 2
MOL006218	Methyl caffeate	Sodium-dependent dopamine transporter
MOL006218	Methyl caffeate	Beta-2 adrenergic receptor
MOL006218	Methyl caffeate	Leukotriene A-4 hydrolase
MOL006218	Methyl caffeate	Amine oxidase [flavin-containing] B
MOL006218	Methyl caffeate	Amine oxidase [flavin-containing] A
MOL003047	[(1S)-endo]-(-)-Borneol	Cytochrome P450-cam
MOL003047	[(1S)-endo]-(-)-Borneol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003047	[(1S)-endo]-(-)-Borneol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000305	lauric acid	Prostaglandin G/H synthase 1
MOL000305	lauric acid	Cholinesterase
MOL000305	lauric acid	Phospholipase A2
MOL000305	lauric acid	Alcohol dehydrogenase 1B
MOL000305	lauric acid	Alcohol dehydrogenase 1C
MOL000305	lauric acid	Ig gamma-1 chain C region
MOL000305	lauric acid	Ferrichrome-iron receptor
MOL000305	lauric acid	3-oxoacyl-[acyl-carrier-protein] synthase 1
MOL000305	lauric acid	Prostaglandin G/H synthase 2
MOL000305	lauric acid	Rhinovirus coat protein
MOL000305	lauric acid	Transcription factor p65
MOL000305	lauric acid	RAC-alpha serine/threonine-protein kinase
MOL000305	lauric acid	Interleukin-6
MOL000305	lauric acid	Interleukin-8
MOL000305	lauric acid	Dual oxidase 2
MOL000305	lauric acid	T-lymphocyte activation antigen CD80
MOL000305	lauric acid	T-lymphocyte activation antigen CD86
MOL000305	lauric acid	Tumor necrosis factor receptor superfamily member 5
MOL003050	nonanoic acid	Phospholipase A2
MOL003050	nonanoic acid	Alcohol dehydrogenase 1B
MOL003050	nonanoic acid	Alcohol dehydrogenase 1C
MOL003050	nonanoic acid	Cathepsin D
MOL003050	nonanoic acid	Inositol-3-phosphate synthase 1
MOL003052	Isothiazole, trimethyl-	Alcohol dehydrogenase 1C
MOL003056	BNL	Amine oxidase [flavin-containing] B
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Muscarinic acetylcholine receptor M1
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Sodium-dependent noradrenaline transporter
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Muscarinic acetylcholine receptor M2
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003057	3-Methyl-2-pent-2-enyl-cyclopent-2-enone	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003058	2,3-DIMETHYLPYRAZINE	Alcohol dehydrogenase 1B
MOL003058	2,3-DIMETHYLPYRAZINE	Alcohol dehydrogenase 1C
MOL003058	2,3-DIMETHYLPYRAZINE	Alcohol dehydrogenase 1A
MOL003058	2,3-DIMETHYLPYRAZINE	Lysozyme
MOL003058	2,3-DIMETHYLPYRAZINE	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL003064	Leukol	Lysozyme
MOL003064	Leukol	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL003065	4-caffeoylquinic acid	Prostaglandin G/H synthase 2
MOL003066	Neochlorogenic acid	Prostaglandin G/H synthase 2
MOL003069	quinic acid	Prostaglandin G/H synthase 2
MOL003069	quinic acid	Ig gamma-1 chain C region
MOL003069	quinic acid	Glutamate receptor 2
MOL000655	Loganic acid	Thrombin
MOL000655	Loganic acid	Prostaglandin G/H synthase 2
MOL000655	Loganic acid	Carbonic anhydrase II
MOL000655	Loganic acid	Dipeptidyl peptidase IV
MOL000655	Loganic acid	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000655	Loganic acid	Trypsin-1
MOL000655	Loganic acid	Glutamate receptor 2
MOL000655	Loganic acid	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003071	secologanoside	Prostaglandin G/H synthase 2
MOL003073	8-epiloganin	Thrombin
MOL003073	8-epiloganin	Carbonic anhydrase II
MOL003073	8-epiloganin	Dipeptidyl peptidase IV
MOL003074	8-epiloganin_qt	Prostaglandin G/H synthase 2
MOL003074	8-epiloganin_qt	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL003074	8-epiloganin_qt	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL003074	8-epiloganin_qt	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL003074	8-epiloganin_qt	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003074	8-epiloganin_qt	Trypsin-1
MOL003074	8-epiloganin_qt	Glutamate receptor 2
MOL003074	8-epiloganin_qt	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003075	3,4-di-O-caffeoylquinic acid methyl ester	Coagulation factor Xa
MOL003076	3,5-di-O-caffeoylquinic acid methyl ester	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL003078	WLN: NCR B1	Alcohol dehydrogenase 1C
MOL003078	WLN: NCR B1	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL003081	CIS-2-PENTENOL	mRNA of PKA Catalytic Subunit C-alpha
MOL003081	CIS-2-PENTENOL	Alcohol dehydrogenase 1B
MOL003081	CIS-2-PENTENOL	Alcohol dehydrogenase 1C
MOL003081	CIS-2-PENTENOL	Haloalkane dehalogenase
MOL003081	CIS-2-PENTENOL	Trypsin-3
MOL003083	ETHYL FURAN	Alcohol dehydrogenase 1B
MOL003083	ETHYL FURAN	Alcohol dehydrogenase 1C
MOL003083	ETHYL FURAN	Alcohol dehydrogenase 1A
MOL003083	ETHYL FURAN	Lysozyme
MOL003087	3,4-Dimethyl-2-hexanone	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003087	3,4-Dimethyl-2-hexanone	Cathepsin D
MOL003087	3,4-Dimethyl-2-hexanone	Cytochrome P450-cam
MOL003087	3,4-Dimethyl-2-hexanone	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL003088	HYKOP	Prostaglandin G/H synthase 1
MOL003088	HYKOP	Thrombin
MOL003088	HYKOP	Beta-1 adrenergic receptor
MOL003088	HYKOP	Prostaglandin G/H synthase 2
MOL003088	HYKOP	Alpha-2A adrenergic receptor
MOL003088	HYKOP	Alpha-2C adrenergic receptor
MOL003088	HYKOP	Acetylcholinesterase
MOL003088	HYKOP	Alpha-1A adrenergic receptor
MOL003088	HYKOP	Beta-2 adrenergic receptor
MOL003088	HYKOP	Dipeptidyl peptidase IV
MOL003088	HYKOP	Beta-lactamase
MOL003088	HYKOP	Amine oxidase [flavin-containing] B
MOL003088	HYKOP	Amine oxidase [flavin-containing] A
MOL003088	HYKOP	Chymotrypsinogen B
MOL003088	HYKOP	Alpha-1D adrenergic receptor
MOL003089	Methional	mRNA of PKA Catalytic Subunit C-alpha
MOL003090	Prenal	Haloalkane dehalogenase
MOL003091	pent-3-en-2-one	Ferrichrome-iron receptor
MOL003091	pent-3-en-2-one	Monomeric sarcosine oxidase
MOL003091	pent-3-en-2-one	Haloalkane dehalogenase
MOL003091	pent-3-en-2-one	Glycine amidinotransferase, mitochondrial
MOL003091	pent-3-en-2-one	Trypsin-3
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nitric oxide synthase, inducible
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Prostaglandin G/H synthase 1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Thrombin
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Potassium voltage-gated channel subfamily H member 2
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Estrogen receptor
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Androgen receptor
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Sodium channel protein type 5 subunit alpha
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Peroxisome proliferator activated receptor gamma
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Coagulation factor Xa
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Prostaglandin G/H synthase 2
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nitric-oxide synthase, endothelial
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Voltage-dependent calcium channel subunit alpha-2/delta-1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	DNA topoisomerase II
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Estrogen receptor beta
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Dipeptidyl peptidase IV
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Mitogen-activated protein kinase 14
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Glycogen synthase kinase-3 beta
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Heat shock protein HSP 90
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Serine/threonine-protein kinase Chk1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Trypsin-1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nuclear receptor coactivator 2
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nuclear receptor coactivator 1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Calcium-activated potassium channel subunit alpha 1
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Calmodulin
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Beta-2 adrenergic receptor
MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Beta-secretase
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Nitric oxide synthase, inducible
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Prostaglandin G/H synthase 1
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Thrombin
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Estrogen receptor
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Androgen receptor
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Sodium channel protein type 5 subunit alpha
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Peroxisome proliferator activated receptor gamma
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Coagulation factor Xa
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Prostaglandin G/H synthase 2
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Nitric-oxide synthase, endothelial
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Alpha-1B adrenergic receptor
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Alpha-1D adrenergic receptor
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Estrogen receptor beta
MOL003096	2-(3,4-dimethoxyphenyl)-5-hydroxy-7-methoxy-chromone	Dipeptidyl peptidase IV
