MOL_ID	molecule_name	target_name
MOL000105	protocatechuic acid	Prostaglandin G/H synthase 1
MOL000105	protocatechuic acid	Arachidonate 5-lipoxygenase
MOL000105	protocatechuic acid	Prostaglandin G/H synthase 2
MOL000105	protocatechuic acid	Amine oxidase [flavin-containing] B
MOL000105	protocatechuic acid	Lysozyme
MOL000105	protocatechuic acid	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL000105	protocatechuic acid	Alcohol dehydrogenase 1C
MOL000105	protocatechuic acid	Trypsin-3
MOL000105	protocatechuic acid	Protein kinase C alpha type
MOL000105	protocatechuic acid	Protein kinase C beta type
MOL000105	protocatechuic acid	Protein kinase C gamma type
MOL000105	protocatechuic acid	Maltase-glucoamylase, intestinal
MOL000105	protocatechuic acid	Protein kinase C zeta type
MOL001097	o-xylene	Alcohol dehydrogenase 1C
MOL001097	o-xylene	Lysozyme
MOL001097	o-xylene	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001097	o-xylene	Cytochrome P450 2B1
MOL001097	o-xylene	Cytochrome P450 1A1
MOL001098	m-xylene	Alcohol dehydrogenase 1B
MOL001098	m-xylene	Alcohol dehydrogenase 1C
MOL001098	m-xylene	Lysozyme
MOL001098	m-xylene	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001098	m-xylene	Cytochrome P450 2B1
MOL001098	m-xylene	Cytochrome P450 2E1
MOL001098	m-xylene	Cytochrome P450 4B1
MOL001099	p-xylene	Alcohol dehydrogenase 1C
MOL001099	p-xylene	Lysozyme
MOL001099	p-xylene	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL001099	p-xylene	Alcohol dehydrogenase 1B
MOL001099	p-xylene	Retinoic acid receptor RXR-alpha
MOL001099	p-xylene	Progesterone receptor
MOL001099	p-xylene	Mineralocorticoid receptor
MOL001099	p-xylene	Glucocorticoid receptor
MOL001099	p-xylene	Nuclear receptor coactivator 2
MOL001099	p-xylene	Nuclear receptor coactivator 1
MOL001099	p-xylene	Cytochrome P450 2E1
MOL001099	p-xylene	Cytochrome P450 2D6
MOL000118	(L)-alpha-Terpineol	Muscarinic acetylcholine receptor M3
MOL000118	(L)-alpha-Terpineol	Muscarinic acetylcholine receptor M1
MOL000118	(L)-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL000118	(L)-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL000118	(L)-alpha-Terpineol	Sodium-dependent noradrenaline transporter
MOL000118	(L)-alpha-Terpineol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL000118	(L)-alpha-Terpineol	Muscarinic acetylcholine receptor M2
MOL000118	(L)-alpha-Terpineol	Alpha-1B adrenergic receptor
MOL000118	(L)-alpha-Terpineol	Sodium-dependent dopamine transporter
MOL000118	(L)-alpha-Terpineol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000118	(L)-alpha-Terpineol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000118	(L)-alpha-Terpineol	Prostaglandin G/H synthase 1
MOL000118	(L)-alpha-Terpineol	Sodium channel protein type 5 subunit alpha
MOL000118	(L)-alpha-Terpineol	Coagulation factor Xa
MOL000118	(L)-alpha-Terpineol	Prostaglandin G/H synthase 2
MOL000118	(L)-alpha-Terpineol	DNA topoisomerase II
MOL000118	(L)-alpha-Terpineol	Heat shock protein HSP 90
MOL000118	(L)-alpha-Terpineol	Nuclear receptor coactivator 2
MOL000118	(L)-alpha-Terpineol	Calcium-activated potassium channel subunit alpha 1
MOL000118	(L)-alpha-Terpineol	Cytochrome P450-cam
MOL000118	(L)-alpha-Terpineol	Alpha-1A adrenergic receptor
MOL000118	(L)-alpha-Terpineol	Ig gamma-1 chain C region
MOL000012	Arachic acid	Prostaglandin G/H synthase 1
MOL000012	Arachic acid	Prostaglandin G/H synthase 2
MOL000012	Arachic acid	Coagulation factor VII
MOL000012	Arachic acid	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL000012	Arachic acid	Heat shock protein HSP 90
MOL000012	Arachic acid	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000012	Arachic acid	Ig gamma-1 chain C region
MOL000012	Arachic acid	Nuclear receptor coactivator 2
MOL001484	Inermine	Prostaglandin G/H synthase 1
MOL001484	Inermine	Muscarinic acetylcholine receptor M3
MOL001484	Inermine	Sodium channel protein type 5 subunit alpha
MOL001484	Inermine	Prostaglandin G/H synthase 2
MOL001484	Inermine	5-hydroxytryptamine receptor 3A
MOL001484	Inermine	Retinoic acid receptor RXR-alpha
MOL001484	Inermine	Alpha-1B adrenergic receptor
MOL001484	Inermine	Alpha-1D adrenergic receptor
MOL001484	Inermine	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL001484	Inermine	mRNA of PKA Catalytic Subunit C-alpha
MOL001484	Inermine	Ig gamma-1 chain C region
MOL001484	Inermine	Trypsin-1
MOL001484	Inermine	Calmodulin
MOL001484	Inermine	Muscarinic acetylcholine receptor M1
MOL001484	Inermine	Beta-2 adrenergic receptor
MOL001484	Inermine	Mu-type opioid receptor
MOL001484	Inermine	Heat shock protein HSP 90
MOL001543	Vicenin-2	DNA topoisomerase II
MOL001599	α-cubebol	Muscarinic acetylcholine receptor M3
MOL001599	α-cubebol	Muscarinic acetylcholine receptor M1
MOL001599	α-cubebol	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001599	α-cubebol	Gamma-aminobutyric-acid receptor alpha-5 subunit
MOL001599	α-cubebol	Sodium-dependent noradrenaline transporter
MOL001599	α-cubebol	Muscarinic acetylcholine receptor M2
MOL001599	α-cubebol	Alpha-1B adrenergic receptor
MOL001599	α-cubebol	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001599	α-cubebol	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL001599	α-cubebol	Glutamate receptor 2
MOL001599	α-cubebol	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL001599	α-cubebol	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001696	Morusin	Estrogen receptor
MOL001696	Morusin	Androgen receptor
MOL001696	Morusin	Coagulation factor Xa
MOL001696	Morusin	Prostaglandin G/H synthase 2
MOL001696	Morusin	Vascular endothelial growth factor receptor 2
MOL001696	Morusin	DNA topoisomerase II
MOL001696	Morusin	Heat shock protein HSP 90
MOL001696	Morusin	Trypsin-1
MOL001696	Morusin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL001696	Morusin	Nuclear receptor coactivator 2
MOL001696	Morusin	Calmodulin
MOL001696	Morusin	Calcium-activated potassium channel subunit alpha 1
MOL001737	ICO	Prostaglandin G/H synthase 2
MOL001737	ICO	Cathepsin D
MOL001737	ICO	Amine oxidase [flavin-containing] B
MOL001737	ICO	Queuine tRNA-ribosyltransferase
MOL001789	isoliquiritigenin	Prostaglandin G/H synthase 1
MOL001789	isoliquiritigenin	Estrogen receptor
MOL001789	isoliquiritigenin	Peroxisome proliferator activated receptor gamma
MOL001789	isoliquiritigenin	Prostaglandin G/H synthase 2
MOL001789	isoliquiritigenin	Carbonic anhydrase II
MOL001789	isoliquiritigenin	Beta-2 adrenergic receptor
MOL001789	isoliquiritigenin	Estrogen receptor beta
MOL001789	isoliquiritigenin	Mitogen-activated protein kinase 14
MOL001789	isoliquiritigenin	Glycogen synthase kinase-3 beta
MOL001789	isoliquiritigenin	Heat shock protein HSP 90
MOL001789	isoliquiritigenin	Cell division protein kinase 2
MOL001789	isoliquiritigenin	Amine oxidase [flavin-containing] B
MOL001789	isoliquiritigenin	mRNA of PKA Catalytic Subunit C-alpha
MOL001789	isoliquiritigenin	cAMP-dependent protein kinase inhibitor alpha
MOL001789	isoliquiritigenin	Nitric oxide synthase, inducible
MOL001789	isoliquiritigenin	Androgen receptor
MOL001789	isoliquiritigenin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL001789	isoliquiritigenin	Beta-lactamase
MOL001789	isoliquiritigenin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL001789	isoliquiritigenin	Cyclin-A2
MOL001789	isoliquiritigenin	Nuclear receptor coactivator 2
MOL001789	isoliquiritigenin	Proto-oncogene c-Fos
MOL001789	isoliquiritigenin	Apoptosis regulator BAX
MOL001789	isoliquiritigenin	E-selectin
MOL001789	isoliquiritigenin	Vascular cell adhesion protein 1
MOL001789	isoliquiritigenin	Gamma-aminobutyric acid type B receptor subunit 1
MOL001789	isoliquiritigenin	Tyrosinase
MOL001789	isoliquiritigenin	Junctional adhesion molecule A
MOL001789	isoliquiritigenin	Tyrosine-protein kinase JAK2
MOL001789	isoliquiritigenin	Metallothionein-2
MOL001789	isoliquiritigenin	Solute carrier family 2, facilitated glucose transporter member 1
MOL001792	DFV	Prostaglandin G/H synthase 1
MOL001792	DFV	Estrogen receptor
MOL001792	DFV	Prostaglandin G/H synthase 2
MOL001792	DFV	Retinoic acid receptor RXR-alpha
MOL001792	DFV	Beta-2 adrenergic receptor
MOL001792	DFV	Heat shock protein HSP 90
MOL001792	DFV	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL001792	DFV	mRNA of PKA Catalytic Subunit C-alpha
MOL001792	DFV	Beta-lactamase
MOL001792	DFV	Amine oxidase [flavin-containing] B
MOL001792	DFV	Sodium-dependent serotonin transporter
MOL001792	DFV	cAMP-dependent protein kinase inhibitor alpha
MOL001850	Izoforon	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL001850	Izoforon	Gamma-aminobutyric-acid receptor alpha-3 subunit
MOL001850	Izoforon	Gamma-aminobutyric acid receptor subunit alpha-1
MOL001850	Izoforon	Cytochrome P450-cam
MOL001850	Izoforon	Gamma-aminobutyric-acid receptor subunit alpha-6
MOL000211	Mairin	Progesterone receptor
MOL002166	ISOHEPTANE	Cholinesterase
MOL002166	ISOHEPTANE	Alcohol dehydrogenase 1B
MOL002166	ISOHEPTANE	Alcohol dehydrogenase 1C
MOL002166	ISOHEPTANE	Trypsin-3
MOL002198	Heptan	Alcohol dehydrogenase 1C
MOL002198	Heptan	Trypsin-3
MOL002311	Glycyrol	Nitric oxide synthase, inducible
MOL002311	Glycyrol	Estrogen receptor
MOL002311	Glycyrol	Peroxisome proliferator activated receptor gamma
MOL002311	Glycyrol	Prostaglandin G/H synthase 2
MOL002311	Glycyrol	Vascular endothelial growth factor receptor 2
MOL002311	Glycyrol	Mitogen-activated protein kinase 14
MOL002311	Glycyrol	Glycogen synthase kinase-3 beta
MOL002311	Glycyrol	Serine/threonine-protein kinase Chk1
MOL002311	Glycyrol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL002311	Glycyrol	Cyclin-A2
MOL002311	Glycyrol	Thrombin
MOL000239	Jaranol	Nitric oxide synthase, inducible
MOL000239	Jaranol	Prostaglandin G/H synthase 1
MOL000239	Jaranol	Androgen receptor
MOL000239	Jaranol	Sodium channel protein type 5 subunit alpha
MOL000239	Jaranol	Prostaglandin G/H synthase 2
MOL000239	Jaranol	Estrogen receptor beta
MOL000239	Jaranol	Dipeptidyl peptidase IV
MOL000239	Jaranol	Heat shock protein HSP 90
MOL000239	Jaranol	Cell division protein kinase 2
MOL000239	Jaranol	Serine/threonine-protein kinase Chk1
MOL000239	Jaranol	Trypsin-1
MOL000239	Jaranol	Nuclear receptor coactivator 2
MOL000239	Jaranol	Calmodulin
MOL002547	21987_FLUKA	Cytochrome P450-cam
MOL002547	21987_FLUKA	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002547	21987_FLUKA	Gamma-aminobutyric-acid receptor alpha-2 subunit
MOL002565	Medicarpin	Nitric oxide synthase, inducible
MOL002565	Medicarpin	Prostaglandin G/H synthase 1
MOL002565	Medicarpin	Dopamine D1 receptor
MOL002565	Medicarpin	Muscarinic acetylcholine receptor M3
MOL002565	Medicarpin	Muscarinic acetylcholine receptor M1
MOL002565	Medicarpin	Estrogen receptor
MOL002565	Medicarpin	Sodium channel protein type 5 subunit alpha
MOL002565	Medicarpin	Muscarinic acetylcholine receptor M5
MOL002565	Medicarpin	Prostaglandin G/H synthase 2
MOL002565	Medicarpin	Muscarinic acetylcholine receptor M4
MOL002565	Medicarpin	Retinoic acid receptor RXR-alpha
MOL002565	Medicarpin	5-hydroxytryptamine 2A receptor
MOL002565	Medicarpin	Alpha-1A adrenergic receptor
MOL002565	Medicarpin	Muscarinic acetylcholine receptor M2
MOL002565	Medicarpin	Alpha-1B adrenergic receptor
MOL002565	Medicarpin	Sodium-dependent dopamine transporter
MOL002565	Medicarpin	Beta-2 adrenergic receptor
MOL002565	Medicarpin	Sodium-dependent serotonin transporter
MOL002565	Medicarpin	Mu-type opioid receptor
MOL002565	Medicarpin	Estrogen receptor beta
MOL002565	Medicarpin	Dipeptidyl peptidase IV
MOL002565	Medicarpin	Mitogen-activated protein kinase 10
MOL002565	Medicarpin	Heat shock protein HSP 90
MOL002565	Medicarpin	Cell division protein kinase 2
MOL002565	Medicarpin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL002565	Medicarpin	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL002565	Medicarpin	mRNA of PKA Catalytic Subunit C-alpha
MOL002565	Medicarpin	Trypsin-1
MOL002565	Medicarpin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL002565	Medicarpin	Cyclin-A2
MOL002565	Medicarpin	Calmodulin
MOL002565	Medicarpin	Delta-type opioid receptor
MOL002565	Medicarpin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL002565	Medicarpin	Alpha-1D adrenergic receptor
MOL000263	oleanolic acid	Caspase-9
MOL000263	oleanolic acid	Caspase-3
MOL000263	oleanolic acid	Heme oxygenase 1
MOL000263	oleanolic acid	Intercellular adhesion molecule 1
MOL000263	oleanolic acid	NAD(P)H dehydrogenase [quinone] 1
MOL000263	oleanolic acid	Pancreatic alpha-amylase
MOL002678	EB	Alcohol dehydrogenase 1B
MOL002678	EB	Alcohol dehydrogenase 1C
MOL002678	EB	Lysozyme
MOL002678	EB	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MOL002678	EB	Alcohol dehydrogenase 1A
MOL002693	nicotiflorin	DNA topoisomerase II
MOL002693	nicotiflorin	Superoxide dismutase [Cu-Zn]
MOL002844	Pinocembrin	Prostaglandin G/H synthase 1
MOL002844	Pinocembrin	Estrogen receptor
MOL002844	Pinocembrin	Prostaglandin G/H synthase 2
MOL002844	Pinocembrin	Retinoic acid receptor RXR-alpha
MOL002844	Pinocembrin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL002844	Pinocembrin	Beta-2 adrenergic receptor
MOL002844	Pinocembrin	Sodium-dependent serotonin transporter
MOL002844	Pinocembrin	Gamma-aminobutyric acid receptor subunit alpha-1
MOL002844	Pinocembrin	Heat shock protein HSP 90
MOL002844	Pinocembrin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL002844	Pinocembrin	Beta-lactamase
MOL002844	Pinocembrin	Amine oxidase [flavin-containing] B
MOL002844	Pinocembrin	mRNA of PKA Catalytic Subunit C-alpha
MOL002844	Pinocembrin	cAMP-dependent protein kinase inhibitor alpha
MOL002850	butylated hydroxytoluene	Muscarinic acetylcholine receptor M3
MOL002850	butylated hydroxytoluene	Muscarinic acetylcholine receptor M1
MOL002850	butylated hydroxytoluene	Sodium channel protein type 5 subunit alpha
MOL002850	butylated hydroxytoluene	Sodium-dependent noradrenaline transporter
MOL002850	butylated hydroxytoluene	Alpha-1B adrenergic receptor
MOL002850	butylated hydroxytoluene	Sodium-dependent dopamine transporter
MOL002850	butylated hydroxytoluene	Beta-2 adrenergic receptor
MOL002850	butylated hydroxytoluene	Glutamate [NMDA] receptor subunit 3A
MOL002850	butylated hydroxytoluene	Beta-1 adrenergic receptor
MOL002850	butylated hydroxytoluene	Alpha-1A adrenergic receptor
MOL002850	butylated hydroxytoluene	Muscarinic acetylcholine receptor M2
MOL002850	butylated hydroxytoluene	Sodium-dependent serotonin transporter
MOL002850	butylated hydroxytoluene	Retinoic acid receptor RXR-alpha
MOL002850	butylated hydroxytoluene	Vascular endothelial growth factor receptor 2
MOL002850	butylated hydroxytoluene	Heme oxygenase 1
MOL002850	butylated hydroxytoluene	Platelet endothelial cell adhesion molecule
MOL002850	butylated hydroxytoluene	Bone morphogenetic protein 4
MOL002850	butylated hydroxytoluene	Pulmonary surfactant-associated protein B
MOL002850	butylated hydroxytoluene	Protocadherin-12
MOL002943	BuOH	Haloalkane dehalogenase
MOL002943	BuOH	Group IIE secretory phospholipase A2
MOL002943	BuOH	Trypsin-3
MOL003218	Neouralenol	Thrombin
MOL003218	Neouralenol	Estrogen receptor
MOL003218	Neouralenol	Androgen receptor
MOL003218	Neouralenol	Peroxisome proliferator activated receptor gamma
MOL003218	Neouralenol	Coagulation factor Xa
MOL003218	Neouralenol	Prostaglandin G/H synthase 2
MOL003218	Neouralenol	Coagulation factor VII
MOL003218	Neouralenol	Vascular endothelial growth factor receptor 2
MOL003218	Neouralenol	DNA topoisomerase II
MOL003218	Neouralenol	Dipeptidyl peptidase IV
MOL003218	Neouralenol	Mitogen-activated protein kinase 14
MOL003218	Neouralenol	Glycogen synthase kinase-3 beta
MOL003218	Neouralenol	Heat shock protein HSP 90
MOL003218	Neouralenol	Cell division protein kinase 2
MOL003218	Neouralenol	Trypsin-1
MOL003218	Neouralenol	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL003218	Neouralenol	Cyclin-A2
MOL000354	isorhamnetin	Nitric oxide synthase, inducible
MOL000354	isorhamnetin	Prostaglandin G/H synthase 1
MOL000354	isorhamnetin	Estrogen receptor
MOL000354	isorhamnetin	Androgen receptor
MOL000354	isorhamnetin	Peroxisome proliferator activated receptor gamma
MOL000354	isorhamnetin	Prostaglandin G/H synthase 2
MOL000354	isorhamnetin	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
MOL000354	isorhamnetin	Estrogen receptor beta
MOL000354	isorhamnetin	Dipeptidyl peptidase IV
MOL000354	isorhamnetin	Mitogen-activated protein kinase 14
MOL000354	isorhamnetin	Glycogen synthase kinase-3 beta
MOL000354	isorhamnetin	Heat shock protein HSP 90
MOL000354	isorhamnetin	Cell division protein kinase 2
MOL000354	isorhamnetin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
MOL000354	isorhamnetin	mRNA of PKA Catalytic Subunit C-alpha
MOL000354	isorhamnetin	Trypsin-1
MOL000354	isorhamnetin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000354	isorhamnetin	Cyclin-A2
MOL000354	isorhamnetin	Nuclear receptor coactivator 2
MOL000354	isorhamnetin	Calmodulin
MOL000354	isorhamnetin	Glycogen phosphorylase, muscle form
MOL000354	isorhamnetin	Peroxisome proliferator activated receptor delta
MOL000354	isorhamnetin	Serine/threonine-protein kinase Chk1
MOL000354	isorhamnetin	Aldose reductase
MOL000354	isorhamnetin	Nuclear receptor coactivator 1
MOL000354	isorhamnetin	Coagulation factor VII
MOL000354	isorhamnetin	Thrombin
MOL000354	isorhamnetin	Nitric-oxide synthase, endothelial
MOL000354	isorhamnetin	Acetylcholinesterase
MOL000354	isorhamnetin	Gamma-aminobutyric acid receptor subunit alpha-1
MOL000354	isorhamnetin	Amine oxidase [flavin-containing] B
MOL000354	isorhamnetin	Glutamate receptor 2
MOL000354	isorhamnetin	Cytochrome P450-cam
MOL000354	isorhamnetin	Transcription factor p65
MOL000354	isorhamnetin	Xanthine dehydrogenase/oxidase
MOL000354	isorhamnetin	Neutrophil cytosol factor 1
MOL000354	isorhamnetin	Oxidized low-density lipoprotein receptor 1
MOL000359	sitosterol	Progesterone receptor
MOL000359	sitosterol	Nuclear receptor coactivator 2
MOL000359	sitosterol	Mineralocorticoid receptor
MOL003656	Lupiwighteone	Nitric oxide synthase, inducible
MOL003656	Lupiwighteone	Thrombin
MOL003656	Lupiwighteone	Estrogen receptor
MOL003656	Lupiwighteone	Androgen receptor
MOL003656	Lupiwighteone	Sodium channel protein type 5 subunit alpha
MOL003656	Lupiwighteone	Peroxisome proliferator activated receptor gamma
MOL003656	Lupiwighteone	Coagulation factor Xa
MOL003656	Lupiwighteone	Prostaglandin G/H synthase 2
MOL003656	Lupiwighteone	DNA topoisomerase II
MOL003656	Lupiwighteone	Estrogen receptor beta
MOL003656	Lupiwighteone	Dipeptidyl peptidase IV
MOL003656	Lupiwighteone	Mitogen-activated protein kinase 14
MOL003656	Lupiwighteone	Glycogen synthase kinase-3 beta
MOL003656	Lupiwighteone	Heat shock protein HSP 90
MOL003656	Lupiwighteone	Cell division protein kinase 2
MOL003656	Lupiwighteone	Serine/threonine-protein kinase Chk1
MOL003656	Lupiwighteone	Trypsin-1
MOL003656	Lupiwighteone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL003656	Lupiwighteone	Cyclin-A2
MOL003656	Lupiwighteone	Nuclear receptor coactivator 2
MOL003656	Lupiwighteone	Calmodulin
MOL003686	Narcissoside	DNA topoisomerase II
MOL003896	7-Methoxy-2-methyl isoflavone	Nitric oxide synthase, inducible
MOL003896	7-Methoxy-2-methyl isoflavone	Prostaglandin G/H synthase 1
MOL003896	7-Methoxy-2-methyl isoflavone	Dopamine D1 receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M3
MOL003896	7-Methoxy-2-methyl isoflavone	Thrombin
MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M1
MOL003896	7-Methoxy-2-methyl isoflavone	Estrogen receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Androgen receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Beta-1 adrenergic receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Sodium channel protein type 5 subunit alpha
MOL003896	7-Methoxy-2-methyl isoflavone	Peroxisome proliferator activated receptor gamma
MOL003896	7-Methoxy-2-methyl isoflavone	Prostaglandin G/H synthase 2
MOL003896	7-Methoxy-2-methyl isoflavone	Retinoic acid receptor RXR-alpha
MOL003896	7-Methoxy-2-methyl isoflavone	Acetylcholinesterase
MOL003896	7-Methoxy-2-methyl isoflavone	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL003896	7-Methoxy-2-methyl isoflavone	Alpha-1B adrenergic receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Sodium-dependent dopamine transporter
MOL003896	7-Methoxy-2-methyl isoflavone	Beta-2 adrenergic receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Alpha-1D adrenergic receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Sodium-dependent serotonin transporter
MOL003896	7-Methoxy-2-methyl isoflavone	Estrogen receptor beta
MOL003896	7-Methoxy-2-methyl isoflavone	Gamma-aminobutyric acid receptor subunit alpha-1
MOL003896	7-Methoxy-2-methyl isoflavone	Dipeptidyl peptidase IV
MOL003896	7-Methoxy-2-methyl isoflavone	Mitogen-activated protein kinase 14
MOL003896	7-Methoxy-2-methyl isoflavone	Glycogen synthase kinase-3 beta
MOL003896	7-Methoxy-2-methyl isoflavone	Heat shock protein HSP 90
MOL003896	7-Methoxy-2-methyl isoflavone	Cell division protein kinase 2
MOL003896	7-Methoxy-2-methyl isoflavone	Leukotriene A-4 hydrolase
MOL003896	7-Methoxy-2-methyl isoflavone	Amine oxidase [flavin-containing] B
MOL003896	7-Methoxy-2-methyl isoflavone	Neuronal acetylcholine receptor protein, alpha-7 chain
MOL003896	7-Methoxy-2-methyl isoflavone	Serine/threonine-protein kinase Chk1
MOL003896	7-Methoxy-2-methyl isoflavone	mRNA of PKA Catalytic Subunit C-alpha
MOL003896	7-Methoxy-2-methyl isoflavone	Ig gamma-1 chain C region
MOL003896	7-Methoxy-2-methyl isoflavone	Trypsin-1
MOL003896	7-Methoxy-2-methyl isoflavone	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL003896	7-Methoxy-2-methyl isoflavone	Cyclin-A2
MOL003896	7-Methoxy-2-methyl isoflavone	Nuclear receptor coactivator 1
MOL003896	7-Methoxy-2-methyl isoflavone	cAMP-dependent protein kinase inhibitor alpha
MOL003896	7-Methoxy-2-methyl isoflavone	Calmodulin
MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M5
MOL003896	7-Methoxy-2-methyl isoflavone	Nitric-oxide synthase, endothelial
MOL003896	7-Methoxy-2-methyl isoflavone	Mu-type opioid receptor
MOL003896	7-Methoxy-2-methyl isoflavone	Nuclear receptor coactivator 2
MOL000392	formononetin	Nitric oxide synthase, inducible
MOL000392	formononetin	Prostaglandin G/H synthase 1
MOL000392	formononetin	Muscarinic acetylcholine receptor M1
MOL000392	formononetin	Estrogen receptor
MOL000392	formononetin	Androgen receptor
MOL000392	formononetin	Peroxisome proliferator activated receptor gamma
MOL000392	formononetin	Prostaglandin G/H synthase 2
MOL000392	formononetin	Retinoic acid receptor RXR-alpha
MOL000392	formononetin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
MOL000392	formononetin	Alpha-1A adrenergic receptor
MOL000392	formononetin	Sodium-dependent dopamine transporter
MOL000392	formononetin	Beta-2 adrenergic receptor
MOL000392	formononetin	Sodium-dependent serotonin transporter
MOL000392	formononetin	Estrogen receptor beta
MOL000392	formononetin	Dipeptidyl peptidase IV
MOL000392	formononetin	Mitogen-activated protein kinase 14
MOL000392	formononetin	Glycogen synthase kinase-3 beta
MOL000392	formononetin	Heat shock protein HSP 90
MOL000392	formononetin	Cell division protein kinase 2
MOL000392	formononetin	Amine oxidase [flavin-containing] B
MOL000392	formononetin	Serine/threonine-protein kinase Chk1
MOL000392	formononetin	mRNA of PKA Catalytic Subunit C-alpha
MOL000392	formononetin	Trypsin-1
MOL000392	formononetin	Proto-oncogene serine/threonine-protein kinase Pim-1
MOL000392	formononetin	Cyclin-A2
MOL000392	formononetin	Calmodulin
MOL000392	formononetin	cAMP-dependent protein kinase inhibitor alpha
MOL000392	formononetin	Thrombin
MOL000392	formononetin	Nitric-oxide synthase, endothelial
MOL000392	formononetin	Acetylcholinesterase
MOL000392	formononetin	Beta-lactamase
MOL000392	formononetin	Transcription factor AP-1
MOL000392	formononetin	Peroxisome proliferator-activated receptor gamma
MOL000392	formononetin	Interleukin-4
MOL000392	formononetin	NAD-dependent deacetylase sirtuin-1
MOL000392	formononetin	ATP synthase subunit beta, mitochondrial
MOL000392	formononetin	NADH-ubiquinone oxidoreductase chain 6
MOL000392	formononetin	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2
MOL000392	formononetin	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1
MOL000040	Scopoletol	Prostaglandin G/H synthase 1
MOL000040	Scopoletol	Thrombin
MOL000040	Scopoletol	NRH dehydrogenase [quinone] 2
MOL000040	Scopoletol	Prostaglandin G/H synthase 2
MOL000040	Scopoletol	Carbonic anhydrase I
MOL000040	Scopoletol	Beta-2 adrenergic receptor
MOL000040	Scopoletol	Leukotriene A-4 hydrolase
MOL000040	Scopoletol	Amine oxidase [flavin-containing] B
MOL000040	Scopoletol	Glutamate receptor 2
MOL000040	Scopoletol	mRNA of PKA Catalytic Subunit C-alpha
MOL000040	Scopoletol	Sodium-dependent noradrenaline transporter
MOL000040	Scopoletol	Queuine tRNA-ribosyltransferase
MOL000415	rutin	DNA topoisomerase II
MOL000415	rutin	Transcription factor p65
MOL000415	rutin	Tumor necrosis factor
MOL000415	rutin	Interleukin-6
MOL000415	rutin	Caspase-3
MOL000415	rutin	NADPH--cytochrome P450 reductase
